point_index,latitude,longitude,altitude_m,distance_from_prev_m,bearing_deg,slope_deg
2642,-25.666102,26.627629,1295.0,50.06,275.74,0.0
2643,-25.666058,26.627269,1295.0,36.41,277.72,0.0
2644,-25.665997,26.62693,1295.0,34.65,281.29,0.0
2645,-25.665919,26.626577,1294.0,36.43,283.77,-1.5725
2646,-25.665853,26.626333,1294.0,25.53,286.7,0.0
2647,-25.665778,26.626056,1294.0,28.99,286.72,0.0
2648,-25.665657,26.62566,1294.0,41.91,288.73,0.0
2649,-25.665342,26.624825,1291.0,90.72,292.71,-1.894
2650,-25.664763,26.623284,1289.0,167.33,292.63,-0.6848
2651,-25.664075,26.621488,1286.0,195.59,293.03,-0.8788
2652,-25.663856,26.620855,1285.0,67.96,291.0,-0.8431
2653,-25.663803,26.620629,1284.0,23.41,284.58,-2.4465
2654,-25.663743,26.620473,1284.0,17.0,293.11,0.0
2655,-25.663636,26.620182,1284.0,31.5,292.19,0.0
2656,-25.66342,26.619581,1283.0,64.85,291.74,-0.8835
2657,-25.663296,26.619236,1282.0,37.23,291.74,-1.5388
2658,-25.663167,26.618892,1283.0,37.34,292.59,1.534
2659,-25.662936,26.618278,1283.0,66.68,292.66,0.0
2660,-25.662794,26.61786,1282.0,44.77,290.65,-1.2795
2661,-25.662605,26.617372,1281.0,53.23,293.25,-1.0762
2662,-25.662016,26.615845,1277.0,166.47,293.17,-1.3764
2663,-25.661942,26.615758,1277.0,11.99,313.34,0.0
2664,-25.661685,26.615032,1275.0,78.18,291.44,-1.4655
2665,-25.661396,26.614097,1274.0,99.07,288.93,-0.5783
2666,-25.661205,26.613361,1274.0,76.76,286.06,0.0
2667,-25.661106,26.612918,1274.0,45.75,283.92,0.0
2668,-25.660902,26.611978,1274.0,96.91,283.54,0.0
2669,-25.660711,26.611075,1274.0,92.96,283.21,0.0
2670,-25.660599,26.61035,1274.0,73.72,279.73,0.0
2671,-25.660541,26.609797,1273.0,55.8,276.64,-1.0267
2672,-25.660497,26.60906,1273.0,74.03,273.79,0.0
2673,-25.660491,26.608562,1273.0,49.92,270.77,0.0
2674,-25.660521,26.607774,1274.0,79.05,267.58,0.7248
2675,-25.660548,26.607445,1275.0,33.11,264.8,1.7299
2676,-25.660835,26.605046,1275.0,242.56,262.44,0.0
2677,-25.661048,26.603294,1276.0,177.19,262.32,0.3234
2678,-25.661302,26.601299,1276.0,201.94,261.96,0.0
2679,-25.661462,26.599887,1278.0,142.64,262.83,0.8033
2680,-25.661488,26.599682,1279.0,20.75,261.99,2.7592
2681,-25.661674,26.598265,1282.0,143.52,261.71,1.1975
2682,-25.661805,26.597116,1287.0,116.08,262.79,2.4664
2683,-25.661846,26.596767,1288.0,35.28,262.57,1.6238
2684,-25.661996,26.595559,1285.0,122.22,262.16,-1.4061
2685,-25.662078,26.594847,1282.0,71.94,262.72,-2.3879
2686,-25.662229,26.593872,1278.0,99.15,260.25,-2.3101
2687,-25.662305,26.593536,1276.0,34.72,255.91,-3.2968
2688,-25.66244,26.59309,1276.0,47.15,251.44,0.0
2689,-25.662585,26.59263,1277.0,48.84,250.72,1.1729
2690,-25.6627,26.592305,1278.0,34.99,248.57,1.6369
2691,-25.662976,26.591597,1279.0,77.31,246.61,0.7411
2692,-25.66319,26.591069,1278.0,58.02,245.79,-0.9874
2693,-25.663349,26.590589,1280.0,51.25,249.82,2.2346
2694,-25.663489,26.590105,1283.0,50.95,252.21,3.37
2695,-25.663576,26.589745,1283.0,37.36,254.99,0.0
2696,-25.663662,26.589339,1283.0,41.8,256.78,0.0
2697,-25.663723,26.588983,1283.0,36.32,259.24,0.0
2698,-25.663768,26.588627,1283.0,36.03,262.02,0.0
2699,-25.663798,26.58836,1282.0,26.97,262.89,-2.1237
2700,-25.663818,26.588082,1283.0,27.95,265.44,2.049
2701,-25.663827,26.5879,1284.0,18.27,266.86,3.1332
2702,-25.663836,26.587646,1285.0,25.48,267.75,2.2478
2703,-25.663843,26.586304,1288.0,134.51,269.67,1.2777
2704,-25.663849,26.584881,1287.0,142.62,269.73,-0.4017
2705,-25.663855,26.584155,1286.0,72.77,269.47,-0.7873
2706,-25.663867,26.583634,1284.0,52.23,268.54,-2.1927
2707,-25.66389,26.583239,1283.0,39.67,266.3,-1.4439
2708,-25.663933,26.582826,1283.0,41.67,263.41,0.0
2709,-25.663991,26.58248,1282.0,35.27,259.46,-1.6239
2710,-25.664111,26.581987,1280.0,51.18,254.89,-2.2378
2711,-25.664213,26.581656,1277.0,35.06,251.13,-4.8908
2712,-25.664346,26.581308,1275.0,37.88,247.02,-3.022
2713,-25.664578,26.580793,1272.0,57.7,243.44,-2.9761
2714,-25.66481,26.580336,1270.0,52.57,240.61,-2.1788
2715,-25.664959,26.58004,1269.0,33.98,240.82,-1.6857
2716,-25.665246,26.579421,1266.0,69.77,242.78,-2.4623
2717,-25.665412,26.578949,1264.0,50.78,248.68,-2.2555
2718,-25.665512,26.578499,1262.0,46.45,256.15,-2.4654
2719,-25.66557,26.577956,1260.0,54.8,263.24,-2.0901
2720,-25.665573,26.577343,1258.0,61.44,269.69,-1.8645
2721,-25.66551,26.576773,1256.0,57.56,276.99,-1.9902
2722,-25.665405,26.576327,1255.0,46.2,284.64,-1.24
2723,-25.665238,26.575851,1254.0,51.19,291.27,-1.1191
2724,-25.665026,26.575391,1254.0,51.78,297.08,0.0
2725,-25.664886,26.575143,1254.0,29.33,302.06,0.0
2726,-25.664689,26.574854,1254.0,36.32,307.1,0.0
2727,-25.664605,26.574706,1253.0,17.53,302.2,-3.2651
2728,-25.664433,26.574478,1253.0,29.8,309.93,0.0
2729,-25.663969,26.573885,1253.0,78.7,310.96,0.0
2730,-25.663703,26.573521,1253.0,46.97,309.03,0.0
2731,-25.663549,26.57331,1253.0,27.21,309.0,0.0
2732,-25.663123,26.572716,1253.0,76.08,308.51,0.0
2733,-25.662739,26.572075,1252.0,77.14,303.61,-0.7427
2734,-25.662493,26.571636,1252.0,51.81,301.87,0.0
2735,-25.662417,26.571545,1253.0,12.43,312.82,4.5981
2736,-25.662103,26.570919,1254.0,71.8,299.1,0.7979
2737,-25.661948,26.570573,1255.0,38.73,296.43,1.4792
2738,-25.661761,26.570121,1255.0,49.85,294.65,0.0
2739,-25.661502,26.569448,1256.0,73.34,293.12,0.7811
2740,-25.661173,26.568546,1255.0,97.53,292.03,-0.5875
2741,-25.660448,26.566555,1256.0,215.22,292.0,0.2662
2742,-25.658967,26.562485,1251.0,439.92,291.98,-0.6512
2743,-25.658842,26.562134,1251.0,37.83,291.56,0.0
2744,-25.657699,26.559014,1246.0,337.56,292.12,-0.8486
2745,-25.657405,26.558183,1244.0,89.48,291.43,-1.2805
2746,-25.657084,26.557273,1243.0,97.95,291.37,-0.585
2747,-25.654997,26.551192,1246.0,652.19,290.84,0.2636
2748,-25.654513,26.54978,1249.0,151.42,290.82,1.135
2749,-25.654268,26.549114,1251.0,72.1,292.2,1.5889
2750,-25.654187,26.548912,1250.0,22.16,293.98,-2.5838
2751,-25.654085,26.548659,1250.0,27.78,294.1,0.0
2752,-25.653879,26.548232,1249.0,48.54,298.16,-1.1801
2753,-25.653805,26.548091,1249.0,16.35,300.21,0.0
2754,-25.653685,26.547853,1249.0,27.33,299.22,0.0
2755,-25.653429,26.547377,1249.0,55.56,300.82,0.0
2756,-25.652932,26.546568,1248.0,98.13,304.27,-0.5839
2757,-25.651475,26.544224,1245.0,285.39,304.59,-0.6023
2758,-25.650676,26.542918,1243.0,158.21,304.16,-0.7243
2759,-25.650318,26.542285,1241.0,74.9,302.1,-1.5295
2760,-25.650101,26.541901,1240.0,45.43,302.08,-1.261
2761,-25.649715,26.541192,1239.0,83.02,301.13,-0.6901
2762,-25.6485,26.538933,1235.0,263.68,300.82,-0.8691
2763,-25.648065,26.538097,1233.0,96.76,299.99,-1.1841
2764,-25.647817,26.537541,1232.0,62.18,296.33,-0.9213
2765,-25.647631,26.537038,1232.0,54.5,292.3,0.0
2766,-25.647499,26.536612,1232.0,45.15,288.97,0.0
2767,-25.647374,26.536151,1230.0,48.26,286.74,-2.3733
2768,-25.64729,26.535764,1230.0,39.9,283.54,0.0
2769,-25.647227,26.535365,1230.0,40.6,279.93,0.0
2770,-25.646825,26.532792,1228.0,261.76,279.83,-0.4378
2771,-25.646578,26.531214,1228.0,160.55,279.85,0.0
2772,-25.646392,26.530015,1226.0,121.95,279.76,-0.9395
2773,-25.646068,26.527834,1225.0,221.57,279.36,-0.2586
2774,-25.645954,26.527234,1224.0,61.47,281.9,-0.9321
2775,-25.645821,26.526566,1221.0,68.57,282.45,-2.505
2776,-25.645705,26.526092,1220.0,49.23,285.19,-1.1636
2777,-25.645558,26.525557,1220.0,56.06,286.95,0.0
2778,-25.645007,26.523737,1218.0,192.45,288.56,-0.5954
2779,-25.644692,26.522694,1219.0,110.26,288.52,0.5196
2780,-25.64436,26.521604,1218.0,115.33,288.67,-0.4968
2781,-25.643712,26.519469,1217.0,225.82,288.61,-0.2537
2782,-25.64343,26.518535,1214.0,98.74,288.52,-1.7403
2783,-25.643281,26.517959,1212.0,60.07,286.01,-1.9069
2784,-25.643194,26.517477,1210.0,49.28,281.32,-2.3242
2785,-25.643125,26.516867,1208.0,61.63,277.15,-1.8588
2786,-25.643108,26.516093,1208.0,77.61,271.4,0.0
2787,-25.643157,26.515408,1208.0,68.88,265.46,0.0
2788,-25.643237,26.514895,1208.0,52.19,260.19,0.0
2789,-25.643315,26.514513,1209.0,39.26,257.24,1.459
2790,-25.643605,26.513137,1211.0,141.65,256.84,0.8089
2791,-25.643897,26.511669,1211.0,150.7,257.56,0.0
2792,-25.644137,26.51056,1214.0,114.33,256.5,1.5031
2793,-25.644323,26.509579,1216.0,100.49,258.12,1.1402
2794,-25.644786,26.507281,1217.0,236.04,257.4,0.2427
2795,-25.644855,26.506679,1217.0,60.83,262.75,0.0
2796,-25.644892,26.506166,1218.0,51.59,265.43,1.1105
2797,-25.644904,26.505689,1219.0,47.83,268.4,1.1976
2798,-25.644889,26.50513,1220.0,56.06,271.7,1.0219
2799,-25.644856,26.504686,1220.0,44.66,274.71,0.0
2800,-25.644806,26.50425,1221.0,44.06,277.25,1.3003
2801,-25.644735,26.50375,1221.0,50.74,278.95,0.0
2802,-25.644594,26.503067,1221.0,70.24,282.9,0.0
2803,-25.644382,26.502173,1221.0,92.66,284.74,0.0
2804,-25.644192,26.501519,1222.0,68.88,287.86,0.8318
2805,-25.643892,26.500661,1223.0,92.25,291.2,0.6211
2806,-25.643665,26.500137,1222.0,58.28,295.67,-0.9831
2807,-25.643391,26.499596,1221.0,62.2,299.33,-0.921
2808,-25.641669,26.496611,1222.0,355.25,302.61,0.1613
2809,-25.639952,26.493613,1225.0,356.05,302.43,0.4827
2810,-25.639828,26.493361,1224.0,28.78,298.63,-1.99
2811,-25.639718,26.493166,1224.0,23.06,302.03,0.0
2812,-25.639322,26.492518,1224.0,78.48,304.13,0.0
2813,-25.639049,26.492132,1225.0,49.18,308.11,1.1648
2814,-25.638813,26.491823,1224.0,40.6,310.27,-1.411
2815,-25.63827,26.491244,1224.0,83.75,316.13,0.0
2816,-25.63805,26.491031,1223.0,32.47,318.88,-1.764
2817,-25.637755,26.490767,1221.0,42.15,321.1,-2.7168
2818,-25.637324,26.490434,1220.0,58.41,325.14,-0.9809
2819,-25.636972,26.490192,1217.0,46.05,328.21,-3.7274
2820,-25.636787,26.490102,1216.0,22.46,336.32,-2.549
2821,-25.635705,26.489365,1212.0,141.19,328.45,-1.6228
2822,-25.631911,26.486799,1199.0,494.12,328.63,-1.5071
2823,-25.630383,26.485787,1195.0,197.89,329.16,-1.158
2824,-25.628536,26.484518,1193.0,241.59,328.22,-0.4743
2825,-25.627948,26.484046,1192.0,80.71,324.1,-0.7099
2826,-25.627319,26.483461,1190.0,91.28,320.02,-1.2552
2827,-25.626708,26.482793,1187.0,95.4,315.41,-1.8012
2828,-25.626272,26.482225,1185.0,74.79,310.41,-1.5319
2829,-25.625939,26.481723,1183.0,62.48,306.34,-1.8333
2830,-25.625143,26.480363,1183.0,162.56,302.99,0.0
2831,-25.624801,26.479759,1183.0,71.51,302.13,0.0
2832,-25.623489,26.477468,1185.0,272.11,302.42,0.4211
2833,-25.622266,26.475334,1188.0,253.52,302.44,0.678
2834,-25.619549,26.470591,1196.0,563.39,302.43,0.8135
2835,-25.618133,26.46812,1203.0,293.55,302.44,1.366
2836,-25.617966,26.467829,1203.0,34.58,302.47,0.0
2837,-25.614356,26.461548,1219.0,746.82,302.51,1.2273
2838,-25.614025,26.460955,1219.0,69.93,301.76,0.0
2839,-25.61365,26.460233,1220.0,83.54,299.94,0.6858
2840,-25.613512,26.459952,1220.0,32.08,298.57,0.0
2841,-25.61342,26.459763,1220.0,21.54,298.36,0.0
2842,-25.613237,26.459376,1220.0,43.82,297.67,0.0
2843,-25.61309,26.459041,1219.0,37.36,295.95,-1.5334
2844,-25.612862,26.458456,1218.0,63.9,293.37,-0.8966
2845,-25.612646,26.457885,1218.0,62.09,292.76,0.0
2846,-25.612297,26.456881,1219.0,107.89,291.08,0.531
2847,-25.611979,26.455957,1217.0,99.17,290.89,-1.1554
2848,-25.611712,26.455171,1215.0,84.22,290.64,-1.3604
2849,-25.611479,26.454519,1214.0,70.32,291.62,-0.8147
2850,-25.611032,26.453282,1213.0,133.62,291.84,-0.4288
2851,-25.610622,26.452169,1208.0,120.55,292.22,-2.375
2852,-25.610307,26.451304,1204.0,93.54,291.99,-2.4486
2853,-25.609962,26.450351,1201.0,102.97,291.87,-1.6688
2854,-25.609496,26.449095,1195.0,136.18,292.36,-2.5227
2855,-25.609188,26.448278,1191.0,88.79,292.69,-2.5794
2856,-25.608778,26.447164,1185.0,120.65,292.2,-2.8471
2857,-25.608276,26.445747,1175.0,152.66,291.45,-3.7479
2858,-25.607914,26.444772,1167.0,105.73,292.38,-4.3271
2859,-25.607246,26.44301,1159.0,191.66,292.8,-2.3902
2860,-25.606727,26.441586,1161.0,154.01,292.01,0.744
2861,-25.606524,26.44104,1164.0,59.22,292.41,2.9
2862,-25.606307,26.440436,1167.0,65.2,291.72,2.6347
2863,-25.606018,26.439642,1170.0,85.86,291.98,2.0012
2864,-25.605706,26.43887,1171.0,84.83,294.14,0.6754
2865,-25.605479,26.438329,1170.0,59.83,294.95,-0.9575
2866,-25.605283,26.437903,1169.0,47.96,297.03,-1.1946
2867,-25.60512,26.437561,1169.0,38.79,297.86,0.0
2868,-25.60479,26.43695,1166.0,71.42,300.92,-2.4054
2869,-25.604418,26.436301,1164.0,77.11,302.44,-1.4857
2870,-25.604059,26.435734,1162.0,69.47,305.07,-1.649
2871,-25.603735,26.435268,1160.0,59.0,307.63,-1.9413
2872,-25.603286,26.43465,1157.0,79.58,308.86,-2.1589
2873,-25.602799,26.433986,1154.0,85.82,309.12,-2.002
2874,-25.602234,26.433222,1152.0,99.08,309.35,-1.1564
2875,-25.601671,26.432459,1148.0,98.86,309.29,-2.317
2876,-25.601018,26.43157,1145.0,114.98,309.16,-1.4946
2877,-25.600453,26.430807,1147.0,99.0,309.39,1.1573
2878,-25.599925,26.430095,1149.0,92.44,309.43,1.2395
2879,-25.599554,26.429586,1149.0,65.63,308.95,0.0
2880,-25.599057,26.428917,1148.0,86.92,309.48,-0.6592
2881,-25.598793,26.428563,1149.0,46.06,309.59,1.2436
2882,-25.59796,26.427433,1148.0,146.36,309.26,-0.3915
2883,-25.597323,26.426579,1144.0,111.14,309.59,-2.0613
2884,-25.596887,26.425975,1143.0,77.58,308.67,-0.7385
2885,-25.59677,26.425762,1142.0,25.01,301.34,-2.2897
2886,-25.59672,26.425691,1142.0,9.03,307.98,0.0
2887,-25.596668,26.42562,1142.0,9.17,309.08,0.0
2888,-25.596581,26.425495,1141.0,15.83,307.66,-3.6137
2889,-25.596462,26.425324,1141.0,21.66,307.66,0.0
2890,-25.596281,26.425073,1140.0,32.23,308.65,-1.7773
2891,-25.596158,26.424895,1139.0,22.49,307.46,-2.5462
2892,-25.596057,26.42474,1138.0,19.18,305.85,-2.9851
2893,-25.595886,26.424486,1137.0,31.79,306.74,-1.8019
2894,-25.595507,26.423919,1134.0,70.78,306.54,-2.4272
2895,-25.595162,26.42345,1133.0,60.69,309.2,-0.9439
2896,-25.594533,26.422546,1130.0,114.5,307.65,-1.5008
2897,-25.594333,26.422251,1131.0,37.01,306.93,1.5477
2898,-25.594065,26.421858,1131.0,49.41,307.09,0.0
2899,-25.593766,26.421414,1131.0,55.57,306.75,0.0
2900,-25.593661,26.421256,1131.0,19.68,306.38,0.0
2901,-25.593288,26.420719,1130.0,67.97,307.6,-0.8429
2902,-25.593016,26.420302,1129.0,51.61,305.88,-1.11
2903,-25.592663,26.419808,1129.0,63.21,308.39,0.0
2904,-25.592438,26.419482,1128.0,41.17,307.43,-1.3915
2905,-25.592249,26.419212,1127.0,34.28,307.82,-1.6711
2906,-25.592057,26.418927,1126.0,35.67,306.76,-1.6056
2907,-25.591934,26.418747,1125.0,22.65,307.15,-2.5282
2908,-25.591876,26.418662,1125.0,10.69,307.11,0.0
2909,-25.591836,26.418615,1124.0,6.48,313.34,-8.7718
2910,-25.591741,26.418531,1124.0,13.51,321.43,0.0
2911,-25.591493,26.418149,1122.0,47.2,305.75,-2.4262
2912,-25.591202,26.41768,1120.0,57.09,304.53,-2.0064
2913,-25.590972,26.417267,1119.0,48.68,301.69,-1.1769
2914,-25.590695,26.416724,1116.0,62.56,299.49,-2.7453
2915,-25.5905,26.416268,1114.0,50.61,295.37,-2.263
2916,-25.590279,26.415684,1112.0,63.51,292.76,-1.8036
2917,-25.590065,26.415101,1109.0,63.12,292.15,-2.7209
2918,-25.590002,26.414849,1108.0,26.23,285.49,-2.1837
2919,-25.589958,26.4147,1107.0,15.72,288.13,-3.6391
2920,-25.589916,26.414563,1107.0,14.51,288.77,0.0
2921,-25.589868,26.414425,1106.0,14.83,291.09,-3.8568
2922,-25.589706,26.414021,1104.0,44.34,293.97,-2.5826
2923,-25.589556,26.413635,1101.0,42.15,293.31,-4.071
2924,-25.589361,26.413088,1098.0,58.99,291.57,-2.9115
2925,-25.589279,26.412856,1096.0,24.99,291.4,-4.5758
2926,-25.589203,26.412644,1094.0,22.88,291.68,-4.9959
2927,-25.589119,26.412416,1093.0,24.7,292.22,-2.3184
2928,-25.589073,26.412293,1092.0,13.35,292.52,-4.2826
2929,-25.589038,26.412213,1091.0,8.92,295.88,-6.3986
2930,-25.588963,26.412146,1091.0,10.71,321.14,0.0
2931,-25.588908,26.411972,1090.0,18.49,289.31,-3.0956
2932,-25.588644,26.411221,1088.0,80.84,291.29,-1.4173
2933,-25.588458,26.41064,1090.0,61.83,289.54,1.8527
2934,-25.588372,26.410356,1090.0,30.04,288.56,0.0
2935,-25.588308,26.410063,1090.0,30.23,283.61,0.0
2936,-25.588264,26.409817,1090.0,25.15,281.22,0.0
2937,-25.588229,26.409505,1091.0,31.53,277.09,1.8165
2938,-25.588213,26.409206,1092.0,30.04,273.4,1.9067
2939,-25.588214,26.408971,1092.0,23.57,269.73,0.0
2940,-25.588256,26.408785,1093.0,19.23,255.94,2.9769
2941,-25.588274,26.408695,1094.0,9.25,257.5,6.1733
2942,-25.588291,26.408563,1094.0,13.37,261.87,0.0
2943,-25.588311,26.408445,1095.0,12.04,259.36,4.7474
2944,-25.588353,26.408243,1096.0,20.79,257.02,2.7538
2945,-25.588404,26.40803,1097.0,22.1,255.13,2.5906
2946,-25.588461,26.407812,1098.0,22.76,253.83,2.5154
2947,-25.588529,26.407599,1100.0,22.66,250.51,5.0439
2948,-25.588602,26.407419,1101.0,19.79,245.79,2.8923
2949,-25.588683,26.407222,1102.0,21.71,245.49,2.6369
2950,-25.588767,26.407046,1102.0,19.97,242.11,0.0
2951,-25.588843,26.406882,1103.0,18.49,242.81,3.0955
2952,-25.588944,26.406675,1104.0,23.6,241.59,2.426
2953,-25.589033,26.406494,1104.0,20.67,241.4,0.0
2954,-25.589226,26.406119,1105.0,43.3,240.29,1.323
2955,-25.589382,26.405821,1106.0,34.56,239.87,1.6576
2956,-25.589568,26.405445,1107.0,43.01,241.26,1.332
2957,-25.589659,26.405257,1108.0,21.4,241.78,2.6757
2958,-25.589961,26.404606,1108.0,73.42,242.78,0.0
2959,-25.590107,26.404267,1108.0,37.67,244.47,0.0
2960,-25.59028,26.403831,1109.0,47.77,246.25,1.1992
2961,-25.590393,26.403532,1110.0,32.51,247.26,1.7617
2962,-25.590551,26.403061,1110.0,50.4,249.6,0.0
2963,-25.590704,26.402569,1110.0,52.19,250.98,0.0
2964,-25.590761,26.402378,1110.0,20.18,251.69,0.0
2965,-25.590814,26.402196,1110.0,19.18,252.11,0.0
2966,-25.590993,26.401495,1110.0,73.06,254.19,0.0
2967,-25.591091,26.40108,1110.0,43.02,255.33,0.0
2968,-25.591197,26.400647,1111.0,45.0,254.81,1.2732
2969,-25.591279,26.400352,1112.0,30.96,252.87,1.8501
2970,-25.591341,26.400148,1113.0,21.59,251.38,2.6521
2971,-25.591385,26.400005,1113.0,15.15,251.16,0.0
2972,-25.591393,26.39996,1113.0,4.6,258.85,0.0
2973,-25.591393,26.399918,1114.0,4.21,270.0,13.3556
2974,-25.591477,26.399588,1115.0,34.39,254.24,1.6657
2975,-25.591765,26.398455,1118.0,118.05,254.26,1.4557
2976,-25.592386,26.396235,1124.0,233.1,252.77,1.4745
2977,-25.592805,26.394672,1127.0,163.52,253.45,1.051
2978,-25.593219,26.393203,1128.0,154.34,252.65,0.3712
2979,-25.593271,26.393017,1128.0,19.53,252.78,0.0
2980,-25.593738,26.391617,1129.0,149.69,249.7,0.3827
2981,-25.594001,26.39087,1131.0,80.42,248.68,1.4247
2982,-25.594046,26.390796,1131.0,8.95,236.01,0.0
2983,-25.594522,26.389445,1130.0,145.46,248.66,-0.3939
2984,-25.594983,26.388102,1133.0,144.11,249.16,1.1926
2985,-25.595339,26.387108,1137.0,107.25,248.34,2.1358
2986,-25.595347,26.386969,1137.0,13.97,266.35,0.0
2987,-25.596593,26.38344,1144.0,380.05,248.62,1.0552
2988,-25.597339,26.381252,1151.0,234.57,249.29,1.7093
2989,-25.598012,26.379193,1157.0,219.62,250.08,1.5649
2990,-25.598061,26.379039,1158.0,16.38,250.57,3.4944
2991,-25.598183,26.378572,1161.0,48.76,253.84,3.521
2992,-25.598337,26.377873,1162.0,72.16,256.27,0.794
2993,-25.598499,26.377046,1164.0,84.87,257.75,1.35
2994,-25.598828,26.374585,1170.0,249.49,261.57,1.3777
2995,-25.599194,26.371782,1174.0,284.02,261.76,0.8069
2996,-25.59975,26.367469,1176.0,436.9,261.86,0.2623
2997,-25.599914,26.366361,1180.0,112.6,260.68,2.0346
2998,-25.600257,26.363626,1184.0,276.9,262.08,0.8276
2999,-25.600812,26.35915,1193.0,453.07,262.17,1.138
3000,-25.601451,26.354385,1199.0,483.08,261.54,0.7116
3001,-25.601523,26.353819,1200.0,57.32,261.97,0.9995
3002,-25.601621,26.352828,1202.0,99.97,263.74,1.1461
3003,-25.601646,26.35258,1203.0,25.02,263.62,2.2884
3004,-25.60166,26.352291,1203.0,29.02,266.93,0.0
3005,-25.601709,26.349246,1209.0,305.39,268.98,1.1255
3006,-25.601751,26.346775,1207.0,247.83,268.92,-0.4624
3007,-25.601746,26.345137,1206.0,164.26,270.19,-0.3488
3008,-25.601784,26.343127,1202.0,201.6,268.8,-1.1367
3009,-25.601818,26.343005,1202.0,12.8,252.83,0.0
3010,-25.601836,26.341458,1202.0,155.14,269.26,0.0
3011,-25.601844,26.339071,1205.0,239.36,269.79,0.7181
3012,-25.601812,26.338956,1205.0,12.07,287.15,0.0
3013,-25.601837,26.334474,1214.0,449.45,269.64,1.1472
3014,-25.601829,26.333951,1215.0,52.45,270.97,1.0922
3015,-25.601751,26.332519,1216.0,143.86,273.46,0.3983
3016,-25.601692,26.331631,1217.0,89.29,274.21,0.6417
3017,-25.601527,26.329764,1216.0,188.12,275.6,-0.3046
3018,-25.601387,26.328368,1212.0,140.85,276.35,-1.6267
3019,-25.601335,26.328075,1212.0,29.95,281.13,0.0
3020,-25.601235,26.327511,1212.0,57.64,281.12,0.0
3021,-25.601171,26.327188,1211.0,33.16,282.39,-1.7272
3022,-25.601064,26.32674,1210.0,46.47,284.83,-1.2327
3023,-25.600975,26.326366,1210.0,38.79,284.78,0.0
3024,-25.600892,26.326073,1210.0,30.8,287.44,0.0
3025,-25.600714,26.325471,1209.0,63.53,288.15,-0.9018
3026,-25.600671,26.325325,1209.0,15.4,288.09,0.0
3027,-25.600289,26.324337,1209.0,107.8,293.21,0.0
3028,-25.599664,26.322983,1211.0,152.53,297.1,0.7512
3029,-25.599544,26.322751,1211.0,26.82,299.84,0.0
3030,-25.597119,26.319152,1211.0,450.52,306.76,0.0
3031,-25.596876,26.318825,1211.0,42.49,309.49,0.0
3032,-25.595778,26.317345,1211.0,192.18,309.44,0.0
3033,-25.59415,26.314915,1210.0,303.57,306.61,-0.1887
3034,-25.591589,26.311258,1200.0,464.32,307.83,-1.2338
3035,-25.591271,26.310777,1197.0,59.81,306.24,-2.8715
3036,-25.59099,26.310272,1196.0,59.51,301.67,-0.9627
3037,-25.590829,26.309864,1195.0,44.66,293.63,-1.2827
3038,-25.590712,26.309559,1194.0,33.24,293.04,-1.7232
3039,-25.590624,26.3093,1194.0,27.76,290.64,0.0
3040,-25.590538,26.308929,1194.0,38.42,284.41,0.0
3041,-25.590473,26.308573,1194.0,36.43,281.44,0.0
3042,-25.590427,26.308168,1193.0,40.94,277.18,-1.3993
3043,-25.590342,26.306988,1187.0,118.72,274.57,-2.8933
3044,-25.59024,26.304971,1179.0,202.6,273.21,-2.2613
3045,-25.590229,26.304644,1180.0,32.82,272.14,1.7454
3046,-25.590012,26.300653,1181.0,400.97,273.45,0.1429
3047,-25.589975,26.299959,1182.0,69.72,273.38,0.8217
3048,-25.589995,26.299837,1182.0,12.44,259.7,0.0
3049,-25.589945,26.298797,1181.0,104.45,273.05,-0.5485
3050,-25.589942,26.298679,1181.0,11.84,271.61,0.0
3051,-25.589896,26.298143,1181.0,54.0,275.44,0.0
3052,-25.589799,26.297433,1180.0,72.02,278.61,-0.7955
3053,-25.589565,26.296034,1181.0,142.7,280.51,0.4015
3054,-25.589527,26.295937,1181.0,10.61,293.48,0.0
3055,-25.589432,26.295374,1181.0,57.44,280.6,0.0
3056,-25.58914,26.293419,1182.0,198.73,279.4,0.2883
3057,-25.589009,26.292625,1182.0,80.95,280.37,0.0
3058,-25.588912,26.292153,1182.0,48.55,282.84,0.0
3059,-25.588015,26.288459,1182.0,383.66,285.07,0.0
3060,-25.587913,26.288078,1182.0,39.86,286.53,0.0
3061,-25.587582,26.286944,1181.0,119.54,287.93,-0.4793
3062,-25.586987,26.285152,1183.0,191.51,290.21,0.5983
3063,-25.58681,26.284567,1186.0,61.88,288.54,2.7754
3064,-25.586653,26.28398,1188.0,61.4,286.52,1.8655
3065,-25.586578,26.28365,1189.0,34.13,284.14,1.6783
3066,-25.586439,26.28302,1189.0,65.05,283.75,0.0
3067,-25.586346,26.282403,1190.0,62.74,279.49,0.9132
3068,-25.586251,26.281488,1191.0,92.37,276.57,0.6202
3069,-25.585983,26.278956,1195.0,255.68,276.69,0.8963
3070,-25.585819,26.277297,1202.0,167.38,276.25,2.3948
3071,-25.585712,26.276503,1204.0,80.52,278.5,1.4229
3072,-25.585605,26.276074,1206.0,44.64,285.46,2.5653
3073,-25.585389,26.275429,1204.0,69.0,290.37,-1.6602
3074,-25.585183,26.274991,1201.0,49.54,297.54,-3.4653
3075,-25.584904,26.274453,1201.0,62.24,299.9,0.0
3076,-25.584619,26.274002,1201.0,55.23,305.02,0.0
